Code,Area,Date,Municipality,Use,Stratum,Consumption
0RUROBC0,U,2015-07-31,ROBERTO PAYAN,Commercial,0,889.047
C0UCUMC0,U,2011-03-31,CUMBITARA,Commercial,0,889.373
C0ULEIC0,U,2012-08-31,LEIVA,Commercial,0,891.464
8UBARR3,U,2013-09-30,BARBACOAS,Residential,3,891.704
C1UPOLR1,U,2011-06-30,POLICARPA,Residential,1,892.393
8UBARI0,U,2012-07-31,BARBACOAS,Industrial,0,893.049
C0UCUMC0,U,2016-01-31,CUMBITARA,Commercial,0,898.033
8UBARI0,U,2015-07-31,BARBACOAS,Industrial,0,898.621
C4RLEIO0,R,2011-07-31,LEIVA,Official,0,898.771
0RUROBC0,U,2015-05-31,ROBERTO PAYAN,Commercial,0,899.657
C1RPOLC0,R,2016-04-30,POLICARPA,Commercial,0,900.923
C0UCUMC0,U,2011-04-30,CUMBITARA,Commercial,0,901.705
C0RELR1,R,2012-12-31,EL ROSARIO,Residential,1,903.364
C0RPOLO0,R,2012-03-31,POLICARPA,Official,0,905.272
C0RELR1,R,2013-01-31,EL ROSARIO,Residential,1,905.365
C0ULEIC0,U,2013-07-31,LEIVA,Commercial,0,905.751
C0UCUMC0,U,2012-01-31,CUMBITARA,Commercial,0,905.874
C0UPOLC0,U,2012-12-31,POLICARPA,Commercial,0,907.415
0MUMAGO0,U,2014-07-31,MAGUI,Official,0,909.245
C2RCUMC0,R,2015-02-28,CUMBITARA,Commercial,0,909.584
0MUMAGC0,U,2015-02-28,MAGUI,Commercial,0,912.675
8RBARC0,R,2012-09-30,BARBACOAS,Commercial,0,912.691
C0UCUMC0,U,2012-02-29,CUMBITARA,Commercial,0,913.687
C1RPOLO0,R,2011-05-31,POLICARPA,Official,0,913.83
8RBARE0,R,2012-05-31,BARBACOAS,Special,0,915.154
C0ULEIC0,U,2011-12-31,LEIVA,Commercial,0,916.338
0RUROBC0,U,2015-08-31,ROBERTO PAYAN,Commercial,0,916.77
0MUMAGO0,U,2011-07-31,MAGUI,Official,0,917.336
C0ULEIC0,U,2011-01-31,LEIVA,Commercial,0,917.777
C0ULEIC0,U,2013-12-31,LEIVA,Commercial,0,920.571
C0RLEIR1,R,2015-08-31,LEIVA,Residential,1,921.874
C0ULEIC0,U,2013-03-31,LEIVA,Commercial,0,922.679
8UBARR3,U,2013-07-31,BARBACOAS,Residential,3,923.547
C2UCUMO0,U,2012-02-29,CUMBITARA,Official,0,924.428
C0ULEIC0,U,2012-04-30,LEIVA,Commercial,0,925.136
C0UCUMC0,U,2016-03-31,CUMBITARA,Commercial,0,927.312
C0ULEIC0,U,2013-08-31,LEIVA,Commercial,0,929.101
C2RCUMR2,R,2013-05-31,CUMBITARA,Residential,2,931.032
C0ULEIC0,U,2011-05-31,LEIVA,Commercial,0,931.443
C1RPOLC0,R,2015-07-31,POLICARPA,Commercial,0,931.9
0MUMAGC0,U,2016-03-31,MAGUI,Commercial,0,932.118
C4RLEIE0,R,2016-02-29,LEIVA,Special,0,932.474
C0UCUMO0,U,2012-06-30,CUMBITARA,Official,0,934.774
C0ULEIC0,U,2013-11-30,LEIVA,Commercial,0,935.475
C1UPOLO0,U,2011-11-30,POLICARPA,Official,0,936.744
8UBARI0,U,2014-10-31,BARBACOAS,Industrial,0,939.378
C4RLEIO0,R,2012-08-31,LEIVA,Official,0,941.512
8UBARR3,U,2012-11-30,BARBACOAS,Residential,3,941.961
8RBARC0,R,2014-01-31,BARBACOAS,Commercial,0,942.753
C0UPOLC0,U,2011-02-28,POLICARPA,Commercial,0,942.884
C2RCUMR2,R,2013-06-30,CUMBITARA,Residential,2,943.505
C4RLEIR2,R,2010-12-31,LEIVA,Residential,2,943.523
C2RCUMC0,R,2011-08-31,CUMBITARA,Commercial,0,945.546
C4RLEIE0,R,2015-03-31,LEIVA,Special,0,945.681
C4RLEIE0,R,2011-12-31,LEIVA,Special,0,946.003
C4RLEIO0,R,2012-03-31,LEIVA,Official,0,946.224
C0UCUMC0,U,2011-01-31,CUMBITARA,Commercial,0,946.875
0RUROBC0,U,2015-11-30,ROBERTO PAYAN,Commercial,0,948.535
C0ULEIC0,U,2012-02-29,LEIVA,Commercial,0,949.775
C0ULEIC0,U,2013-01-31,LEIVA,Commercial,0,953.245
8UBARI0,U,2010-12-31,BARBACOAS,Industrial,0,953.345
C0UCUMO0,U,2010-12-31,CUMBITARA,Official,0,953.489
0MUMAGC0,U,2016-04-30,MAGUI,Commercial,0,954.825
C0ULEIC0,U,2013-02-28,LEIVA,Commercial,0,957.326
C2RCUMC0,R,2016-03-31,CUMBITARA,Commercial,0,959.122
0RUROBC0,U,2015-04-30,ROBERTO PAYAN,Commercial,0,959.431
C0UCUMO0,U,2011-04-30,CUMBITARA,Official,0,960.35
8RBARE0,R,2012-11-30,BARBACOAS,Special,0,961.194
0MUMAGE0,U,2016-01-31,MAGUI,Special,0,961.826
C1RPOLR2,R,2014-12-31,POLICARPA,Residential,2,962.088
C3RELC0,R,2011-06-30,EL ROSARIO,Commercial,0,962.226
C4RLEIC0,R,2011-08-31,LEIVA,Commercial,0,962.294
8RBARE0,R,2012-08-31,BARBACOAS,Special,0,962.914
8UBARR3,U,2012-08-31,BARBACOAS,Residential,3,964.528
C0ULEIC0,U,2013-09-30,LEIVA,Commercial,0,964.556
C0UCUMO0,U,2012-08-31,CUMBITARA,Official,0,965.269
C1RPOLR2,R,2015-04-30,POLICARPA,Residential,2,965.551
0MUMAGO0,U,2013-07-31,MAGUI,Official,0,965.661
0MUMAGO0,U,2011-06-30,MAGUI,Official,0,966.119
C0ULEIC0,U,2011-02-28,LEIVA,Commercial,0,967.359
C0UELO0,U,2013-02-28,EL ROSARIO,Official,0,968.54
C4RLEIR2,R,2011-01-31,LEIVA,Residential,2,969.52
8RBARR2,R,2013-07-31,BARBACOAS,Residential,2,970.072
C4ULEIR1,U,2011-03-31,LEIVA,Residential,1,970.569
C1RPOLO0,R,2011-07-31,POLICARPA,Official,0,974.118
8UBARI0,U,2015-06-30,BARBACOAS,Industrial,0,978.701
8UBARR3,U,2012-07-31,BARBACOAS,Residential,3,978.766
C0ULEIC0,U,2012-01-31,LEIVA,Commercial,0,979.636
0MUMAGE0,U,2016-05-31,MAGUI,Special,0,979.673
0MUMAGO0,U,2011-09-30,MAGUI,Official,0,981.146
0MUMAGO0,U,2013-06-30,MAGUI,Official,0,983.756
C0UCUMO0,U,2012-09-30,CUMBITARA,Official,0,984.449
C1RPOLC0,R,2014-05-31,POLICARPA,Commercial,0,987.029
0MUMAGO0,U,2015-03-31,MAGUI,Official,0,989.838
C2RCUMC0,R,2011-02-28,CUMBITARA,Commercial,0,991.543
C0UPOLO0,U,2012-11-30,POLICARPA,Official,0,992.163
C4RLEIE0,R,2015-05-31,LEIVA,Special,0,996.65
C4RLEIE0,R,2011-11-30,LEIVA,Special,0,996.779
0MUMAGO0,U,2011-02-28,MAGUI,Official,0,997.257
C4RLEIE0,R,2015-07-31,LEIVA,Special,0,998.178
C2RCUMC0,R,2011-10-31,CUMBITARA,Commercial,0,1002.387
C1RPOLR2,R,2016-01-31,POLICARPA,Residential,2,1002.726
C4RLEIR2,R,2014-05-31,LEIVA,Residential,2,1005.174
C4ULEIR1,U,2011-05-31,LEIVA,Residential,1,1008.551
C4RLEIE0,R,2011-09-30,LEIVA,Special,0,1008.935
C0RPOLR2,R,2012-01-31,POLICARPA,Residential,2,1009.15
C1RPOLE0,R,2012-01-31,POLICARPA,Special,0,1010.158
C1RPOLC0,R,2015-12-31,POLICARPA,Commercial,0,1011.286
C3RELO0,R,2010-12-31,EL ROSARIO,Official,0,1012.349
C1RPOLC0,R,2016-03-31,POLICARPA,Commercial,0,1012.35
8RBARC0,R,2011-05-31,BARBACOAS,Commercial,0,1013.88
C4RLEIO0,R,2012-05-31,LEIVA,Official,0,1014.501
C1RPOLO0,R,2011-12-31,POLICARPA,Official,0,1014.693
C0UCUMO0,U,2012-04-30,CUMBITARA,Official,0,1015.576
C4RLEIE0,R,2015-09-30,LEIVA,Special,0,1019.435
0MUMAGO0,U,2011-10-31,MAGUI,Official,0,1023.811
C1RPOLC0,R,2015-10-31,POLICARPA,Commercial,0,1024.004
0MUMAGE0,U,2016-04-30,MAGUI,Special,0,1026.549
C0UCUMO0,U,2011-11-30,CUMBITARA,Official,0,1027.774
C2RCUMR2,R,2011-05-31,CUMBITARA,Residential,2,1031.251
8RBARR2,R,2011-11-30,BARBACOAS,Residential,2,1032.283
C2RCUMC0,R,2016-02-29,CUMBITARA,Commercial,0,1032.867
8RBARC0,R,2014-02-28,BARBACOAS,Commercial,0,1033.963
C4ULEIR1,U,2011-12-31,LEIVA,Residential,1,1035.001
8RBARE0,R,2012-03-31,BARBACOAS,Special,0,1035.012
C0UCUMO0,U,2011-07-31,CUMBITARA,Official,0,1037.156
C2RCUMR2,R,2012-11-30,CUMBITARA,Residential,2,1037.869
C1RPOLC0,R,2014-12-31,POLICARPA,Commercial,0,1038.136
C4RLEIE0,R,2011-10-31,LEIVA,Special,0,1038.717
C4RLEIR2,R,2011-02-28,LEIVA,Residential,2,1039.71
C3RELE0,R,2012-03-31,EL ROSARIO,Special,0,1042.42
C0UPOLC0,U,2011-04-30,POLICARPA,Commercial,0,1042.853
C2UCUMO0,U,2012-03-31,CUMBITARA,Official,0,1044.697
C0ULEIC0,U,2011-11-30,LEIVA,Commercial,0,1046.618
C1RPOLC0,R,2015-03-31,POLICARPA,Commercial,0,1048.448
8UBARI0,U,2014-04-30,BARBACOAS,Industrial,0,1049.248
C4RLEIR2,R,2015-11-30,LEIVA,Residential,2,1049.577
C4RLEIE0,R,2012-01-31,LEIVA,Special,0,1049.849
C0UCUMO0,U,2011-03-31,CUMBITARA,Official,0,1051.394
8UBARI0,U,2012-06-30,BARBACOAS,Industrial,0,1052.316
C0UCUMO0,U,2012-01-31,CUMBITARA,Official,0,1052.818
C0RELR1,R,2011-08-31,EL ROSARIO,Residential,1,1053.485
0MUMAGC0,U,2016-01-31,MAGUI,Commercial,0,1056.025
C2RCUMR2,R,2011-06-30,CUMBITARA,Residential,2,1056.794
C4ULEIR1,U,2011-06-30,LEIVA,Residential,1,1059.403
C4RLEIR2,R,2015-10-31,LEIVA,Residential,2,1059.965
8RBARR2,R,2015-06-30,BARBACOAS,Residential,2,1060.536
C0UCUMO0,U,2011-12-31,CUMBITARA,Official,0,1061.408
C1RPOLR2,R,2015-01-31,POLICARPA,Residential,2,1062.436
C1RPOLR2,R,2016-02-29,POLICARPA,Residential,2,1062.583
0RUROBC0,U,2015-09-30,ROBERTO PAYAN,Commercial,0,1062.676
C4RLEIE0,R,2015-02-28,LEIVA,Special,0,1063.285
C4RLEIR2,R,2011-05-31,LEIVA,Residential,2,1064.068
C0ULEIC0,U,2011-10-31,LEIVA,Commercial,0,1067.306
8RBARC0,R,2011-09-30,BARBACOAS,Commercial,0,1067.605
C4RLEIR2,R,2014-09-30,LEIVA,Residential,2,1068.066
C0UPOLE0,U,2015-02-28,POLICARPA,Special,0,1070.013
0MUMAGO0,U,2014-09-30,MAGUI,Official,0,1071.988
8RBARR2,R,2012-08-31,BARBACOAS,Residential,2,1072.374
0MUMAGO0,U,2014-08-31,MAGUI,Official,0,1072.447
0MUMAGC0,U,2015-08-31,MAGUI,Commercial,0,1073.649
C4ULEIR1,U,2011-10-31,LEIVA,Residential,1,1073.66
8UBARI0,U,2011-01-31,BARBACOAS,Industrial,0,1073.697
C1RPOLO0,R,2012-07-31,POLICARPA,Official,0,1074.948
C4RLEIC0,R,2014-11-30,LEIVA,Commercial,0,1077.744
C0UELO0,U,2011-02-28,EL ROSARIO,Official,0,1079.846
8RBARR2,R,2012-02-29,BARBACOAS,Residential,2,1081.975
C4RLEIR2,R,2011-04-30,LEIVA,Residential,2,1082.164
C3RELR2,R,2013-04-30,EL ROSARIO,Residential,2,1085.279
8RBARE0,R,2012-04-30,BARBACOAS,Special,0,1087.03
8UBARI0,U,2014-11-30,BARBACOAS,Industrial,0,1088.641
8UBARI0,U,2014-12-31,BARBACOAS,Industrial,0,1088.92
C4ULEIR1,U,2012-01-31,LEIVA,Residential,1,1089.971
0MUMAGO0,U,2015-05-31,MAGUI,Official,0,1091.636
C4RLEIR2,R,2015-09-30,LEIVA,Residential,2,1092.478
8UBARI0,U,2016-03-31,BARBACOAS,Industrial,0,1095.396
8RBARR2,R,2015-04-30,BARBACOAS,Residential,2,1095.695
C0RPOLR2,R,2011-04-30,POLICARPA,Residential,2,1095.744
C0UPOLE0,U,2016-02-29,POLICARPA,Special,0,1097.974
C2RCUMC0,R,2013-02-28,CUMBITARA,Commercial,0,1098.681
0MUMAGO0,U,2012-02-29,MAGUI,Official,0,1098.778
C4ULEIR1,U,2011-11-30,LEIVA,Residential,1,1100.292
8RBARE0,R,2012-07-31,BARBACOAS,Special,0,1101.081
C4RLEIR2,R,2013-06-30,LEIVA,Residential,2,1101.309
C0UCUMO0,U,2012-07-31,CUMBITARA,Official,0,1101.434
8UBARI0,U,2011-09-30,BARBACOAS,Industrial,0,1101.854
C2RCUMR2,R,2011-07-31,CUMBITARA,Residential,2,1102.515
C0ULEIC0,U,2011-06-30,LEIVA,Commercial,0,1103.973
C2RCUMR2,R,2010-12-31,CUMBITARA,Residential,2,1104.902
C2RCUMC0,R,2011-06-30,CUMBITARA,Commercial,0,1105.178
C4RLEIR2,R,2014-07-31,LEIVA,Residential,2,1105.426
C1RPOLO0,R,2012-08-31,POLICARPA,Official,0,1106.151
0MUMAGO0,U,2013-12-31,MAGUI,Official,0,1107.606
8RBARR2,R,2011-05-31,BARBACOAS,Residential,2,1107.893
C1RPOLC0,R,2014-06-30,POLICARPA,Commercial,0,1108.152
8RBARC0,R,2011-08-31,BARBACOAS,Commercial,0,1111.609
C1RPOLO0,R,2012-09-30,POLICARPA,Official,0,1112.522
C3RELE0,R,2011-01-31,EL ROSARIO,Special,0,1115.302
C1RPOLE0,R,2012-02-29,POLICARPA,Special,0,1117.327
8RBARC0,R,2013-10-31,BARBACOAS,Commercial,0,1118.941
0MUMAGO0,U,2014-12-31,MAGUI,Official,0,1119.552
C4RLEIR2,R,2011-03-31,LEIVA,Residential,2,1119.68
C0RLEIR1,R,2016-01-31,LEIVA,Residential,1,1120.593
0MUMAGO0,U,2014-11-30,MAGUI,Official,0,1121.159
0MUMAGO0,U,2014-10-31,MAGUI,Official,0,1121.55
C0ULEIC0,U,2011-07-31,LEIVA,Commercial,0,1122.588
C0UCUMC0,U,2012-03-31,CUMBITARA,Commercial,0,1122.637
8UBARI0,U,2012-02-29,BARBACOAS,Industrial,0,1123.062
0MUMAGO0,U,2012-12-31,MAGUI,Official,0,1123.801
C0UCUMO0,U,2012-03-31,CUMBITARA,Official,0,1124.212
0MUMAGC0,U,2015-05-31,MAGUI,Commercial,0,1125.941
8UBARI0,U,2011-11-30,BARBACOAS,Industrial,0,1126.579
C2RCUMC0,R,2014-02-28,CUMBITARA,Commercial,0,1128.238
8RBARR2,R,2013-05-31,BARBACOAS,Residential,2,1130.28
8UBARR3,U,2012-09-30,BARBACOAS,Residential,3,1130.493
C4ULEIR1,U,2011-02-28,LEIVA,Residential,1,1130.82
C0UPOLC0,U,2014-12-31,POLICARPA,Commercial,0,1131.783
C1RPOLC0,R,2015-02-28,POLICARPA,Commercial,0,1132.574
C1RPOLR2,R,2012-01-31,POLICARPA,Residential,2,1133.274
C4RLEIO0,R,2012-09-30,LEIVA,Official,0,1135.011
C2RCUMC0,R,2013-03-31,CUMBITARA,Commercial,0,1139.618
0MUMAGO0,U,2014-06-30,MAGUI,Official,0,1139.913
C0RLEIR1,R,2016-02-29,LEIVA,Residential,1,1142.607
8UBARI0,U,2015-10-31,BARBACOAS,Industrial,0,1143.506
C4RLEIR2,R,2015-12-31,LEIVA,Residential,2,1151.916
C0UPOLC0,U,2013-02-28,POLICARPA,Commercial,0,1153.961
C0RLEIR1,R,2016-03-31,LEIVA,Residential,1,1154.807
8UBARR3,U,2013-01-31,BARBACOAS,Residential,3,1155.847
C0RELR1,R,2013-02-28,EL ROSARIO,Residential,1,1156.242
C4RLEIR2,R,2014-02-28,LEIVA,Residential,2,1157.436
8UBARI0,U,2012-05-31,BARBACOAS,Industrial,0,1159.055
0MUMAGC0,U,2015-07-31,MAGUI,Commercial,0,1159.213
C1RPOLR2,R,2011-02-28,POLICARPA,Residential,2,1166.437
C0UPOLC0,U,2013-01-31,POLICARPA,Commercial,0,1169.978
8RBARC0,R,2011-04-30,BARBACOAS,Commercial,0,1172.274
8UBARI0,U,2011-04-30,BARBACOAS,Industrial,0,1172.935
C4RLEIR2,R,2014-06-30,LEIVA,Residential,2,1174.435
8RBARR2,R,2010-12-31,BARBACOAS,Residential,2,1176.137
C4RLEIR2,R,2015-06-30,LEIVA,Residential,2,1179.554
C0RELR1,R,2012-10-31,EL ROSARIO,Residential,1,1179.84
C1RPOLC0,R,2014-08-31,POLICARPA,Commercial,0,1180.54
C4RLEIO0,R,2012-04-30,LEIVA,Official,0,1180.583
C1RPOLC0,R,2015-05-31,POLICARPA,Commercial,0,1181.836
0MUMAGO0,U,2012-03-31,MAGUI,Official,0,1182.064
8RBARC0,R,2013-03-31,BARBACOAS,Commercial,0,1182.954
C0RLEIR1,R,2016-05-31,LEIVA,Residential,1,1183.168
C4RLEIR2,R,2015-04-30,LEIVA,Residential,2,1183.453
C2RCUMC0,R,2015-05-31,CUMBITARA,Commercial,0,1183.795
8RBARC0,R,2012-08-31,BARBACOAS,Commercial,0,1184.645
C2RCUME0,R,2012-11-30,CUMBITARA,Special,0,1186.879
C0UCUMC0,U,2011-05-31,CUMBITARA,Commercial,0,1186.946
C0RLEIO0,R,2016-03-31,LEIVA,Official,0,1187.068
8UBARR1,U,2011-07-31,BARBACOAS,Residential Sub,1,1187.142
C0UPOLC0,U,2015-02-28,POLICARPA,Commercial,0,1188.676
C4RLEIE0,R,2015-04-30,LEIVA,Special,0,1190.585
C4RLEIR2,R,2015-07-31,LEIVA,Residential,2,1191.169
C4RLEIR2,R,2014-10-31,LEIVA,Residential,2,1191.597
8UBARI0,U,2012-03-31,BARBACOAS,Industrial,0,1192.016
C4RLEIO0,R,2012-06-30,LEIVA,Official,0,1192.107
C0RPOLR2,R,2011-10-31,POLICARPA,Residential,2,1192.228
8RBARR2,R,2015-01-31,BARBACOAS,Residential,2,1194.235
C0UCUMO0,U,2011-01-31,CUMBITARA,Official,0,1194.595
C2RCUMC0,R,2014-12-31,CUMBITARA,Commercial,0,1196.197
C2RCUMC0,R,2015-08-31,CUMBITARA,Commercial,0,1198.148
C0UPOLC0,U,2015-04-30,POLICARPA,Commercial,0,1199.279
8UBARR3,U,2012-10-31,BARBACOAS,Residential,3,1199.665
8RBARR2,R,2013-09-30,BARBACOAS,Residential,2,1200.54
C3RELR2,R,2012-03-31,EL ROSARIO,Residential,2,1200.58
C2RCUMC0,R,2011-09-30,CUMBITARA,Commercial,0,1200.912
C0RELR1,R,2012-11-30,EL ROSARIO,Residential,1,1203.154
C3RELR2,R,2013-03-31,EL ROSARIO,Residential,2,1203.227
0MUMAGO0,U,2014-01-31,MAGUI,Official,0,1203.341
C1RPOLR2,R,2011-06-30,POLICARPA,Residential,2,1203.343
8RBARC0,R,2012-06-30,BARBACOAS,Commercial,0,1203.746
8RBARR2,R,2011-09-30,BARBACOAS,Residential,2,1204.154
C0UPOLC0,U,2012-05-31,POLICARPA,Commercial,0,1207.89
C1RPOLR2,R,2011-04-30,POLICARPA,Residential,2,1208.04
8RBARC0,R,2011-10-31,BARBACOAS,Commercial,0,1208.098
8UBARI0,U,2015-08-31,BARBACOAS,Industrial,0,1209.604
0MUMAGO0,U,2011-08-31,MAGUI,Official,0,1209.694
8RBARE0,R,2012-10-31,BARBACOAS,Special,0,1209.861
C0UPOLO0,U,2014-12-31,POLICARPA,Official,0,1210.533
8RBARR2,R,2012-04-30,BARBACOAS,Residential,2,1210.962
C0RLEIO0,R,2015-12-31,LEIVA,Official,0,1216.423
C1RPOLC0,R,2016-02-29,POLICARPA,Commercial,0,1217.514
C4ULEIR1,U,2011-04-30,LEIVA,Residential,1,1218.226
C3RELO0,R,2012-02-29,EL ROSARIO,Official,0,1218.543
C1RPOLR2,R,2011-12-31,POLICARPA,Residential,2,1219.102
8UBARI0,U,2011-08-31,BARBACOAS,Industrial,0,1222.477
C4RLEIE0,R,2016-05-31,LEIVA,Special,0,1223.214
C0UCUMO0,U,2012-10-31,CUMBITARA,Official,0,1225.892
0MUMAGO0,U,2013-05-31,MAGUI,Official,0,1226.548
8UBARI0,U,2014-06-30,BARBACOAS,Industrial,0,1230.656
8UBARI0,U,2014-05-31,BARBACOAS,Industrial,0,1231.545
C3RELR2,R,2012-07-31,EL ROSARIO,Residential,2,1234.983
8RBARR2,R,2013-03-31,BARBACOAS,Residential,2,1236.458
C1RPOLR2,R,2015-03-31,POLICARPA,Residential,2,1236.732
C0ULEIC0,U,2011-09-30,LEIVA,Commercial,0,1237.186
C2RCUMC0,R,2013-04-30,CUMBITARA,Commercial,0,1238.039
8RBARE0,R,2013-01-31,BARBACOAS,Special,0,1238.067
C0RPOLR2,R,2011-07-31,POLICARPA,Residential,2,1241.149
0MUMAGO0,U,2011-12-31,MAGUI,Official,0,1241.787
8RBARE0,R,2012-06-30,BARBACOAS,Special,0,1242.94
8RBARC0,R,2011-06-30,BARBACOAS,Commercial,0,1244.686
C0UPOLC0,U,2011-01-31,POLICARPA,Commercial,0,1246.046
C0RPOLR2,R,2011-12-31,POLICARPA,Residential,2,1247.042
C4ULEIR1,U,2011-07-31,LEIVA,Residential,1,1248.485
C4RLEIR2,R,2013-05-31,LEIVA,Residential,2,1249.817
C1UPOLR1,U,2011-10-31,POLICARPA,Residential,1,1251.532
8UBARI0,U,2015-03-31,BARBACOAS,Industrial,0,1251.974
C0UPOLO0,U,2015-07-31,POLICARPA,Official,0,1253.809
8RBARR2,R,2013-04-30,BARBACOAS,Residential,2,1254.124
C1RPOLR2,R,2015-05-31,POLICARPA,Residential,2,1256.851
C2RCUMC0,R,2010-12-31,CUMBITARA,Commercial,0,1257.794
C2RCUMR2,R,2011-12-31,CUMBITARA,Residential,2,1260.138
C0RPOLR2,R,2012-04-30,POLICARPA,Residential,2,1260.744
0MUMAGO0,U,2012-08-31,MAGUI,Official,0,1260.939
C1RPOLC0,R,2015-09-30,POLICARPA,Commercial,0,1261.829
8UBARI0,U,2011-10-31,BARBACOAS,Industrial,0,1262.885
C4ULEIR1,U,2010-12-31,LEIVA,Residential,1,1263.605
C1RPOLR2,R,2014-08-31,POLICARPA,Residential,2,1266.776
C4RLEIR2,R,2013-12-31,LEIVA,Residential,2,1268.342
C0UPOLO0,U,2015-02-28,POLICARPA,Official,0,1269.324
C0UCUMO0,U,2011-05-31,CUMBITARA,Official,0,1269.473
C0RLEIO0,R,2016-04-30,LEIVA,Official,0,1269.763
C4ULEIR1,U,2012-02-29,LEIVA,Residential,1,1270.504
C1RPOLO0,R,2011-09-30,POLICARPA,Official,0,1270.687
C1RPOLE0,R,2011-08-31,POLICARPA,Special,0,1271.497
C4ULEIR1,U,2011-01-31,LEIVA,Residential,1,1271.817
C4RLEIE0,R,2016-04-30,LEIVA,Special,0,1276.449
C2RCUMC0,R,2013-07-31,CUMBITARA,Commercial,0,1277.232
C2RCUMC0,R,2013-05-31,CUMBITARA,Commercial,0,1278.364
0MUMAGC0,U,2015-04-30,MAGUI,Commercial,0,1279.837
8UBARI0,U,2015-04-30,BARBACOAS,Industrial,0,1285.667
C1RPOLE0,R,2011-03-31,POLICARPA,Special,0,1288.317
C2RCUMC0,R,2011-04-30,CUMBITARA,Commercial,0,1289.569
C2RCUMR2,R,2012-02-29,CUMBITARA,Residential,2,1292.053
0MUMAGO0,U,2011-11-30,MAGUI,Official,0,1292.204
C4RLEIR2,R,2011-06-30,LEIVA,Residential,2,1292.541
C0UPOLC0,U,2012-11-30,POLICARPA,Commercial,0,1294.31
C0RPOLR2,R,2011-02-28,POLICARPA,Residential,2,1298.306
C1RPOLC0,R,2016-01-31,POLICARPA,Commercial,0,1299.871
8RBARE0,R,2011-05-31,BARBACOAS,Special,0,1300.283
C4RLEIR2,R,2015-03-31,LEIVA,Residential,2,1304.266
C1RPOLR2,R,2013-02-28,POLICARPA,Residential,2,1305.837
C4RLEIR2,R,2014-11-30,LEIVA,Residential,2,1307.888
8UBARI0,U,2014-09-30,BARBACOAS,Industrial,0,1310.394
C4RLEIE0,R,2016-03-31,LEIVA,Special,0,1311.148
C4RLEIR2,R,2011-07-31,LEIVA,Residential,2,1311.435
C0RLEIR1,R,2016-04-30,LEIVA,Residential,1,1312.003
C4RLEIE0,R,2014-06-30,LEIVA,Special,0,1313.031
0MUMAGO0,U,2012-07-31,MAGUI,Official,0,1315.009
C0UELO0,U,2012-05-31,EL ROSARIO,Official,0,1317.003
C4RLEIR2,R,2013-07-31,LEIVA,Residential,2,1318.001
C0RPOLR2,R,2011-03-31,POLICARPA,Residential,2,1318.094
0MUMAGC0,U,2015-09-30,MAGUI,Commercial,0,1318.519
C0RPOLR2,R,2011-06-30,POLICARPA,Residential,2,1318.665
C4ULEIR1,U,2011-09-30,LEIVA,Residential,1,1319.886
C1RPOLC0,R,2016-05-31,POLICARPA,Commercial,0,1320.418
C2RCUMC0,R,2012-05-31,CUMBITARA,Commercial,0,1321.197
C2RCUMC0,R,2016-01-31,CUMBITARA,Commercial,0,1321.782
C2RCUMC0,R,2015-11-30,CUMBITARA,Commercial,0,1323.524
8RBARE0,R,2012-09-30,BARBACOAS,Special,0,1324.958
C4RLEIR2,R,2014-03-31,LEIVA,Residential,2,1326.565
C1RPOLR2,R,2014-06-30,POLICARPA,Residential,2,1327.709
C4ULEIR1,U,2011-08-31,LEIVA,Residential,1,1329.644
C2RCUMR2,R,2012-01-31,CUMBITARA,Residential,2,1330.434
8UBARI0,U,2011-06-30,BARBACOAS,Industrial,0,1332.46
C0UPOLO0,U,2015-06-30,POLICARPA,Official,0,1333.167
0MUMAGO0,U,2012-09-30,MAGUI,Official,0,1334.538
8UBARI0,U,2016-05-31,BARBACOAS,Industrial,0,1335.562
C3RELE0,R,2012-04-30,EL ROSARIO,Special,0,1337.292
C0RPOLR2,R,2011-05-31,POLICARPA,Residential,2,1337.715
C0RLEIO0,R,2016-01-31,LEIVA,Official,0,1338.002
8UBARI0,U,2012-01-31,BARBACOAS,Industrial,0,1340.403
C1RPOLR2,R,2011-10-31,POLICARPA,Residential,2,1342.339
8UBARI0,U,2013-03-31,BARBACOAS,Industrial,0,1343.963
C4RLEIE0,R,2015-08-31,LEIVA,Special,0,1344.564
C4RLEIR2,R,2016-02-29,LEIVA,Residential,2,1346.174
8UBARR1,U,2011-06-30,BARBACOAS,Residential Sub,1,1346.436
C4RLEIO0,R,2012-07-31,LEIVA,Official,0,1347.157
0MUMAGC0,U,2015-10-31,MAGUI,Commercial,0,1347.568
C0UPOLC0,U,2011-03-31,POLICARPA,Commercial,0,1347.896
C0UPOLC0,U,2015-01-31,POLICARPA,Commercial,0,1349.518
8RBARR2,R,2013-08-31,BARBACOAS,Residential,2,1351.027
C0RPOLR2,R,2012-03-31,POLICARPA,Residential,2,1351.253
C1RPOLR2,R,2013-03-31,POLICARPA,Residential,2,1351.67
C4RLEIR2,R,2013-03-31,LEIVA,Residential,2,1352.071
C0UPOLC0,U,2011-05-31,POLICARPA,Commercial,0,1352.855
8UBARI0,U,2015-12-31,BARBACOAS,Industrial,0,1357.898
C0RPOLR2,R,2010-12-31,POLICARPA,Residential,2,1358.136
C2RCUMR2,R,2011-02-28,CUMBITARA,Residential,2,1358.554
C1RPOLE0,R,2011-06-30,POLICARPA,Special,0,1358.796
